date,journal,url,term
1882-12-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595315q,brazza
1882-12-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5953163,brazza
1882-12-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5953205,brazza
1882-12-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595331w,brazza
1882-12-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5953328,brazza
1882-12-24,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595336s,brazza
1882-12-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k5953417,brazza
1882-12-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k595342m,brazza
1883-01-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607806w,brazza
1883-01-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607815v,brazza
1883-01-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6078256,brazza
1883-02-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607838p,brazza
1883-02-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6078481,brazza
1883-02-18,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607853g,brazza
1883-02-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607858c,brazza
1883-02-27,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607862f,brazza
1883-02-28,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607863t,brazza
1883-03-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607871d,brazza
1883-03-22,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6078858,brazza
1883-03-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607888d,brazza
1883-04-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6078960,brazza
1883-04-22,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607916j,brazza
1883-05-05,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6079291,brazza
1883-05-16,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6079409,brazza
1883-05-18,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6079422,brazza
1883-05-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6079456,brazza
1883-05-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6079545,brazza
1883-06-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607970b,brazza
1883-06-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607974v,brazza
1883-07-14,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k607999f,brazza
1883-08-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608024m,brazza
1883-09-24,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6080716,brazza
1883-10-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608100q,brazza
1883-11-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6081102,brazza
1883-11-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608115z,brazza
1883-11-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608121s,brazza
1883-11-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608128f,brazza
1883-11-22,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608130r,brazza
1883-11-28,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6081361,brazza
1883-12-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6081403,brazza
1883-12-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608151t,brazza
1883-12-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608167f,brazza
1883-12-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608168t,brazza
1884-02-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608210c,brazza
1884-02-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6082158,brazza
1884-03-14,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608243j,brazza
1884-04-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608261g,brazza
1884-04-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608270f,brazza
1884-04-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608280s,brazza
1884-06-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608325x,brazza
1884-07-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608372h,brazza
1884-08-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608399v,brazza
1884-08-28,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6084100,brazza
1884-08-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608411c,brazza
1884-09-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608415w,brazza
1884-09-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608417n,brazza
1884-09-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608420b,brazza
1884-09-18,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6084312,brazza
1884-09-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608432f,brazza
1884-10-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608445x,brazza
1884-10-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608447p,brazza
1884-10-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608463v,brazza
1884-12-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608517z,brazza
1884-12-16,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608520n,brazza
1884-12-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6085245,brazza
1885-01-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608541q,brazza
1885-02-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608574w,brazza
1885-06-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608693h,brazza
1885-07-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608719b,brazza
1885-07-05,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608721n,brazza
1885-07-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6087310,brazza
1885-08-05,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6087522,brazza
1885-08-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6087645,brazza
1885-09-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608779d,brazza
1885-11-14,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608853r,brazza
1885-11-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608858n,brazza
1885-11-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6088591,brazza
1885-12-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6088811,brazza
1886-01-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608919z,brazza
1886-01-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608920w,brazza
1886-01-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6089218,brazza
1886-01-22,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608922n,brazza
1886-01-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6089231,brazza
1886-01-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6089265,brazza
1886-02-09,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608940k,brazza
1886-02-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608948m,brazza
1886-02-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608957k,brazza
1886-03-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k608978n,brazza
1886-04-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609015x,brazza
1886-04-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609020c,brazza
1886-05-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609026n,brazza
1886-05-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609030q,brazza
1886-05-14,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6090347,brazza
1886-05-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6090436,brazza
1886-07-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6090826,brazza
1886-07-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609084z,brazza
1886-07-09,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609090s,brazza
1886-07-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609092j,brazza
1886-07-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6091068,brazza
1886-08-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609113g,brazza
1886-08-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609122f,brazza
1886-08-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609132s,brazza
1886-08-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609135x,brazza
1886-09-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609150q,brazza
1886-09-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6091560,brazza
1886-10-07,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609180r,brazza
1886-10-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6091861,brazza
1886-10-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609188s,brazza
1886-10-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6091984,brazza
1886-11-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609221c,brazza
1886-11-24,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6092281,brazza
1886-11-28,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6092323,brazza
1886-12-09,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609243t,brazza
1886-12-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6092446,brazza
1886-12-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609259f,brazza
1887-01-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6092883,brazza
1887-01-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609291s,brazza
1887-01-31,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609296p,brazza
1887-02-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6092972,brazza
1887-02-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609300m,brazza
1887-02-05,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6093010,brazza
1887-02-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609306w,brazza
1887-02-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609308n,brazza
1887-02-14,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609310z,brazza
1887-04-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6093701,brazza
1887-07-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609471q,brazza
1887-07-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609476m,brazza
1887-07-31,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6094770,brazza
1887-08-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609478c,brazza
1887-12-27,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609626h,brazza
1888-01-22,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6096521,brazza
1888-01-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609656j,brazza
1888-02-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6096678,brazza
1888-02-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6096733,brazza
1888-02-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6096767,brazza
1888-02-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6096780,brazza
1888-02-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609687z,brazza
1888-03-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6096911,brazza
1888-03-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609692d,brazza
1888-03-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609693s,brazza
1888-03-24,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609714q,brazza
1888-03-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609719m,brazza
1888-04-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609723p,brazza
1888-05-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6097619,brazza
1888-05-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6097708,brazza
1888-06-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609797m,brazza
1888-06-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609807t,brazza
1888-06-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6098128,brazza
1888-07-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6098141,brazza
1888-07-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609822m,brazza
1888-07-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609825r,brazza
1888-08-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609869n,brazza
1888-09-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609891n,brazza
1888-09-23,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609897x,brazza
1888-10-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609929k,brazza
1888-11-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6099417,brazza
1888-11-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k609960j,brazza
1889-02-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610047g,brazza
1889-03-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610072m,brazza
1889-03-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610084q,brazza
1889-04-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6101150,brazza
1889-04-30,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610116c,brazza
1889-05-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610117r,brazza
1889-05-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6101184,brazza
1889-05-04,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610120f,brazza
1889-05-24,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6101404,brazza
1889-06-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610149j,brazza
1889-06-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610150g,brazza
1889-07-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610183n,brazza
1889-07-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610185d,brazza
1889-07-27,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610204k,brazza
1889-08-10,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610219t,brazza
1889-08-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6102295,brazza
1889-08-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6102303,brazza
1889-08-22,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610231g,brazza
1889-10-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610276r,brazza
1889-10-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610296f,brazza
1889-12-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610351g,brazza
1890-03-01,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6104224,brazza
1890-03-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610424w,brazza
1890-03-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6104271,brazza
1890-03-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6104402,brazza
1890-03-27,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6104483,brazza
1890-04-09,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6104614,brazza
1890-05-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610493x,brazza
1890-06-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610534j,brazza
1890-06-26,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610539f,brazza
1890-07-09,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610552g,brazza
1890-08-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6105937,brazza
1890-11-02,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610668d,brazza
1890-11-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610677c,brazza
1890-11-27,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610693j,brazza
1890-12-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6107044,brazza
1890-12-15,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610711b,brazza
1891-04-06,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610823r,brazza
1891-06-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6108893,brazza
1891-06-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6108901,brazza
1891-06-14,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610892s,brazza
1891-07-11,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6109190,brazza
1891-07-12,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610920x,brazza
1891-07-19,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610927k,brazza
1891-08-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6109478,brazza
1891-08-09,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610948n,brazza
1891-08-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610952q,brazza
1891-08-16,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610955v,brazza
1891-08-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6109567,brazza
1891-08-21,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6109609,brazza
1891-09-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k610990b,brazza
1891-10-08,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611008r,brazza
1891-10-20,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611020d,brazza
1891-12-28,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611089w,brazza
1891-12-31,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611092k,brazza
1892-01-03,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611095q,brazza
1892-01-17,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611109f,brazza
1892-01-28,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611120q,brazza
1892-02-25,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611148f,brazza
1892-02-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k611152h,brazza
1892-03-13,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6111650,brazza
1892-03-29,Le Petit journal,https://gallica.bnf.fr/ark:/12148/bpt6k6111815,brazza
