journal,date,url
1896-02-25, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k283567d
1896-06-25, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k283688s
1896-12-26, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k283872s
1897-01-15, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k283892g
1897-11-23, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2842069
1898-09-27, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2845156
1899-03-31, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k284701z
1899-11-07, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k284952p
1900-09-27, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2852760
1901-05-31, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2855232
1901-07-09, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2855622
1901-08-07, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k285591q
1902-06-12, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k285901v
1903-01-02, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2861055
1903-04-19, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2862132
1904-06-16, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2866453
1907-07-21, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k287789k
1908-11-29, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2882899
1909-05-01, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2884438
1909-12-11, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k288672j
1910-11-19, Figaro : journal non politique, https://gallica.bnf.fr/ark:/12148/bpt6k2890363
1877-06-04, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2269268
1877-06-11, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k226933g
1878-02-15, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k227191k
1878-04-14, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2272504
1878-06-03, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2273013
1879-06-05, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k227668r
1879-06-06, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2276694
1879-12-09, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2278568
1881-09-10, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2284972
1882-05-07, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k228737x
1882-09-27, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k228879c
1882-11-13, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k228926t
1883-04-09, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k229072h
1883-09-26, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2300639
1883-12-06, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k230135b
1884-02-28, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k230219g
1884-05-22, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2303069
1884-08-26, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k230401q
1885-06-10, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2306902
1885-12-05, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k230868p
1886-01-16, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k230911m
1886-03-08, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k230962q
1886-07-11, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k231089j
1886-08-02, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2311101
1886-10-30, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2311996
1888-01-07, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k231642c
1888-02-28, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2316957
1888-07-01, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k231823p
1889-01-13, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k232028c
1889-01-24, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2320393
1889-07-06, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2322110
1890-03-02, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k232464g
1890-06-26, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2325880
1890-07-29, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2326253
1890-11-09, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2327317
1890-12-14, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2327699
1890-12-31, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2327877
1892-08-25, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k233424c
1892-09-23, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k233454d
1893-05-25, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k233715b
1893-09-21, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2338496
1893-10-30, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k233889k
1893-12-24, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k233949h
1894-12-02, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2343051
1894-12-03, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k234306d
1894-12-11, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2343140
1895-03-07, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k234406q
1895-08-23, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k234583n
1896-04-07, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k234821r
1896-06-13, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k234889v
1896-08-17, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k234953v
1897-01-16, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2351138
1897-11-17, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k235424x
1898-03-09, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k235553w
1899-05-19, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k236016c
1899-11-30, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2362147
1900-03-26, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2363347
1900-05-13, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k236385b
1900-05-15, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2363873
1900-07-17, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2364513
1900-11-21, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2365794
1901-02-26, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k236680c
1901-03-11, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k236693v
1901-04-02, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2367155
1901-06-26, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k236804r
1902-01-28, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k237020q
1902-06-05, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2371502
1902-06-13, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k237159g
1903-03-16, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k237440n
1903-04-20, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k237475k
1903-10-30, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2376722
1904-01-20, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k237754f
1904-04-15, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k237842n
1904-06-18, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2379097
1905-03-30, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2382019
1906-04-03, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k238576j
1906-05-11, Le Temps, https://gallica.bnf.fr/ark:/12148/bpt6k2386141
