journal,date,url
Le Petit journal, 1883-01-11, https://gallica.bnf.fr/ark:/12148/bpt6k607815v
Le Petit journal, 1883-01-21, https://gallica.bnf.fr/ark:/12148/bpt6k6078256
Le Petit journal, 1883-01-30, https://gallica.bnf.fr/ark:/12148/bpt6k6078345
Le Petit journal, 1883-02-03, https://gallica.bnf.fr/ark:/12148/bpt6k607838p
Le Petit journal, 1883-02-13, https://gallica.bnf.fr/ark:/12148/bpt6k6078481
Le Petit journal, 1883-02-18, https://gallica.bnf.fr/ark:/12148/bpt6k607853g
Le Petit journal, 1883-02-23, https://gallica.bnf.fr/ark:/12148/bpt6k607858c
Le Petit journal, 1883-02-27, https://gallica.bnf.fr/ark:/12148/bpt6k607862f
Le Petit journal, 1883-02-28, https://gallica.bnf.fr/ark:/12148/bpt6k607863t
Le Petit journal, 1883-03-08, https://gallica.bnf.fr/ark:/12148/bpt6k607871d
Le Petit journal, 1883-03-22, https://gallica.bnf.fr/ark:/12148/bpt6k6078858
Le Petit journal, 1883-03-25, https://gallica.bnf.fr/ark:/12148/bpt6k607888d
Le Petit journal, 1883-04-02, https://gallica.bnf.fr/ark:/12148/bpt6k6078960
Le Petit journal, 1883-04-22, https://gallica.bnf.fr/ark:/12148/bpt6k607916j
Le Petit journal, 1883-05-05, https://gallica.bnf.fr/ark:/12148/bpt6k6079291
Le Petit journal, 1883-05-16, https://gallica.bnf.fr/ark:/12148/bpt6k6079409
Le Petit journal, 1883-05-18, https://gallica.bnf.fr/ark:/12148/bpt6k6079422
Le Petit journal, 1883-05-21, https://gallica.bnf.fr/ark:/12148/bpt6k6079456
Le Petit journal, 1883-05-30, https://gallica.bnf.fr/ark:/12148/bpt6k6079545
Le Petit journal, 1883-06-15, https://gallica.bnf.fr/ark:/12148/bpt6k607970b
Le Petit journal, 1883-06-19, https://gallica.bnf.fr/ark:/12148/bpt6k607974v
Le Petit journal, 1883-07-14, https://gallica.bnf.fr/ark:/12148/bpt6k607999f
Le Petit journal, 1883-08-08, https://gallica.bnf.fr/ark:/12148/bpt6k608024m
Le Petit journal, 1883-09-24, https://gallica.bnf.fr/ark:/12148/bpt6k6080716
Le Petit journal, 1883-10-23, https://gallica.bnf.fr/ark:/12148/bpt6k608100q
Le Petit journal, 1883-11-02, https://gallica.bnf.fr/ark:/12148/bpt6k6081102
Le Petit journal, 1883-11-07, https://gallica.bnf.fr/ark:/12148/bpt6k608115z
Le Petit journal, 1883-11-13, https://gallica.bnf.fr/ark:/12148/bpt6k608121s
Le Petit journal, 1883-11-20, https://gallica.bnf.fr/ark:/12148/bpt6k608128f
Le Petit journal, 1883-11-22, https://gallica.bnf.fr/ark:/12148/bpt6k608130r
Le Petit journal, 1883-12-02, https://gallica.bnf.fr/ark:/12148/bpt6k6081403
Le Petit journal, 1883-12-13, https://gallica.bnf.fr/ark:/12148/bpt6k608151t
Le Petit journal, 1883-12-29, https://gallica.bnf.fr/ark:/12148/bpt6k608167f
Le Petit journal, 1883-12-30, https://gallica.bnf.fr/ark:/12148/bpt6k608168t
Le Petit journal, 1884-02-10, https://gallica.bnf.fr/ark:/12148/bpt6k608210c
Le Petit journal, 1884-02-15, https://gallica.bnf.fr/ark:/12148/bpt6k6082158
Le Petit journal, 1884-03-14, https://gallica.bnf.fr/ark:/12148/bpt6k608243j
Le Petit journal, 1884-04-01, https://gallica.bnf.fr/ark:/12148/bpt6k608261g
Le Petit journal, 1884-04-10, https://gallica.bnf.fr/ark:/12148/bpt6k608270f
Le Petit journal, 1884-04-20, https://gallica.bnf.fr/ark:/12148/bpt6k608280s
Le Petit journal, 1884-06-04, https://gallica.bnf.fr/ark:/12148/bpt6k608325x
Le Petit journal, 1884-07-21, https://gallica.bnf.fr/ark:/12148/bpt6k608372h
Le Petit journal, 1884-08-17, https://gallica.bnf.fr/ark:/12148/bpt6k608399v
Le Petit journal, 1884-08-28, https://gallica.bnf.fr/ark:/12148/bpt6k6084100
Le Petit journal, 1884-08-29, https://gallica.bnf.fr/ark:/12148/bpt6k608411c
Le Petit journal, 1884-09-02, https://gallica.bnf.fr/ark:/12148/bpt6k608415w
Le Petit journal, 1884-09-04, https://gallica.bnf.fr/ark:/12148/bpt6k608417n
Le Petit journal, 1884-09-07, https://gallica.bnf.fr/ark:/12148/bpt6k608420b
Le Petit journal, 1884-09-18, https://gallica.bnf.fr/ark:/12148/bpt6k6084312
Le Petit journal, 1884-09-19, https://gallica.bnf.fr/ark:/12148/bpt6k608432f
Le Petit journal, 1884-10-02, https://gallica.bnf.fr/ark:/12148/bpt6k608445x
Le Petit journal, 1884-10-04, https://gallica.bnf.fr/ark:/12148/bpt6k608447p
Le Petit journal, 1884-10-20, https://gallica.bnf.fr/ark:/12148/bpt6k608463v
Le Petit journal, 1884-12-13, https://gallica.bnf.fr/ark:/12148/bpt6k608517z
Le Petit journal, 1884-12-16, https://gallica.bnf.fr/ark:/12148/bpt6k608520n
Le Petit journal, 1884-12-20, https://gallica.bnf.fr/ark:/12148/bpt6k6085245
Le Petit journal, 1885-01-06, https://gallica.bnf.fr/ark:/12148/bpt6k608541q
Le Petit journal, 1885-02-08, https://gallica.bnf.fr/ark:/12148/bpt6k608574w
Le Petit journal, 1885-06-07, https://gallica.bnf.fr/ark:/12148/bpt6k608693h
Le Petit journal, 1885-07-03, https://gallica.bnf.fr/ark:/12148/bpt6k608719b
Le Petit journal, 1885-07-05, https://gallica.bnf.fr/ark:/12148/bpt6k608721n
Le Petit journal, 1885-07-15, https://gallica.bnf.fr/ark:/12148/bpt6k6087310
Le Petit journal, 1885-08-05, https://gallica.bnf.fr/ark:/12148/bpt6k6087522
Le Petit journal, 1885-08-17, https://gallica.bnf.fr/ark:/12148/bpt6k6087645
Le Petit journal, 1885-09-01, https://gallica.bnf.fr/ark:/12148/bpt6k608779d
Le Petit journal, 1885-11-14, https://gallica.bnf.fr/ark:/12148/bpt6k608853r
Le Petit journal, 1885-11-19, https://gallica.bnf.fr/ark:/12148/bpt6k608858n
Le Petit journal, 1885-11-20, https://gallica.bnf.fr/ark:/12148/bpt6k6088591
Le Petit journal, 1885-12-12, https://gallica.bnf.fr/ark:/12148/bpt6k6088811
Le Petit journal, 1886-01-19, https://gallica.bnf.fr/ark:/12148/bpt6k608919z
Le Petit journal, 1886-01-20, https://gallica.bnf.fr/ark:/12148/bpt6k608920w
Le Petit journal, 1886-01-21, https://gallica.bnf.fr/ark:/12148/bpt6k6089218
Le Petit journal, 1886-01-22, https://gallica.bnf.fr/ark:/12148/bpt6k608922n
Le Petit journal, 1886-01-23, https://gallica.bnf.fr/ark:/12148/bpt6k6089231
Le Petit journal, 1886-01-26, https://gallica.bnf.fr/ark:/12148/bpt6k6089265
Le Petit journal, 1886-02-09, https://gallica.bnf.fr/ark:/12148/bpt6k608940k
Le Petit journal, 1886-02-17, https://gallica.bnf.fr/ark:/12148/bpt6k608948m
Le Petit journal, 1886-02-26, https://gallica.bnf.fr/ark:/12148/bpt6k608957k
Le Petit journal, 1886-03-19, https://gallica.bnf.fr/ark:/12148/bpt6k608978n
Le Petit journal, 1886-03-23, https://gallica.bnf.fr/ark:/12148/bpt6k608982q
Le Petit journal, 1886-04-30, https://gallica.bnf.fr/ark:/12148/bpt6k609020c
Le Petit journal, 1886-05-06, https://gallica.bnf.fr/ark:/12148/bpt6k609026n
Le Petit journal, 1886-05-10, https://gallica.bnf.fr/ark:/12148/bpt6k609030q
Le Petit journal, 1886-05-14, https://gallica.bnf.fr/ark:/12148/bpt6k6090347
Le Petit journal, 1886-05-23, https://gallica.bnf.fr/ark:/12148/bpt6k6090436
Le Petit journal, 1886-07-01, https://gallica.bnf.fr/ark:/12148/bpt6k6090826
Le Petit journal, 1886-07-03, https://gallica.bnf.fr/ark:/12148/bpt6k609084z
Le Petit journal, 1886-07-09, https://gallica.bnf.fr/ark:/12148/bpt6k609090s
Le Petit journal, 1886-07-11, https://gallica.bnf.fr/ark:/12148/bpt6k609092j
Le Petit journal, 1886-07-25, https://gallica.bnf.fr/ark:/12148/bpt6k6091068
Le Petit journal, 1886-08-01, https://gallica.bnf.fr/ark:/12148/bpt6k609113g
Le Petit journal, 1886-08-10, https://gallica.bnf.fr/ark:/12148/bpt6k609122f
Le Petit journal, 1886-08-20, https://gallica.bnf.fr/ark:/12148/bpt6k609132s
Le Petit journal, 1886-08-23, https://gallica.bnf.fr/ark:/12148/bpt6k609135x
Le Petit journal, 1886-09-07, https://gallica.bnf.fr/ark:/12148/bpt6k609150q
Le Petit journal, 1886-09-13, https://gallica.bnf.fr/ark:/12148/bpt6k6091560
Le Petit journal, 1886-10-07, https://gallica.bnf.fr/ark:/12148/bpt6k609180r
Le Petit journal, 1886-10-13, https://gallica.bnf.fr/ark:/12148/bpt6k6091861
Le Petit journal, 1886-10-15, https://gallica.bnf.fr/ark:/12148/bpt6k609188s
Le Petit journal, 1886-10-25, https://gallica.bnf.fr/ark:/12148/bpt6k6091984
Le Petit journal, 1886-11-17, https://gallica.bnf.fr/ark:/12148/bpt6k609221c
Le Petit journal, 1886-11-24, https://gallica.bnf.fr/ark:/12148/bpt6k6092281
